3	3	246	25	16	41	244.387	98	0	1	0	1	0	0	67	170
4	3	179	51	18	38	239.409	98	0	1	0	1	0	0	89	170
6	3	260	50	11	36	239.409	98	0	1	4	1	0	0	65	168
6	3	330	16	4	28	239.409	98	0	2	0	0	0	0	84	182
2	3	369	17	12	31	239.409	98	0	1	3	1	0	0	70	169
2	3	248	25	14	47	239.409	98	0	1	2	0	0	1	86	165
4	3	330	16	4	28	239.409	98	0	2	0	0	0	0	84	182
4	3	179	51	18	38	239.409	98	0	1	0	1	0	0	89	170
2	3	118	13	18	50	239.409	98	0	1	1	1	0	0	98	178
4	3	118	13	18	50	239.409	98	0	1	1	1	0	0	98	178
6	3	300	26	13	43	239.409	98	0	1	2	1	1	1	77	175
6	3	260	50	11	36	239.409	98	0	1	4	1	0	0	65	168
2	3	179	51	18	38	239.409	98	0	1	0	1	0	0	89	170
4	3	118	10	10	37	239.409	98	0	1	0	0	0	0	83	172
2	3	235	20	13	43	246.074	99	0	1	1	1	0	0	106	167
4	3	248	25	14	47	246.074	99	0	1	2	0	0	1	86	165
2	3	369	17	12	31	246.074	99	0	1	3	1	0	0	70	169
4	3	179	26	9	30	246.074	99	0	3	0	0	0	0	56	171
4	3	179	51	18	38	246.074	99	0	1	0	1	0	0	89	170
5	3	361	52	3	28	246.074	99	0	1	1	1	0	4	80	172
6	3	260	50	11	36	246.074	99	0	1	4	1	0	0	65	168
2	3	179	22	17	40	246.074	99	0	2	2	0	1	0	63	170
2	3	179	22	17	40	246.074	99	0	2	2	0	1	0	63	170
4	3	228	14	16	58	246.074	99	0	1	2	0	0	1	65	172
4	3	225	26	9	28	246.074	99	0	1	1	0	0	2	69	169
6	3	330	16	4	28	246.074	99	0	2	0	0	0	0	84	182
2	3	179	26	9	30	246.074	99	0	3	0	0	0	0	56	171
2	3	118	10	10	37	246.074	99	0	1	0	0	0	0	83	172
2	3	235	11	14	37	246.074	99	0	3	1	0	0	1	88	172
4	3	179	26	9	30	246.074	99	0	3	0	0	0	0	56	171
2	3	118	10	10	37	253.957	95	0	1	0	0	0	0	83	172
2	3	179	51	18	38	253.957	95	0	1	0	1	0	0	89	170
3	3	118	10	10	37	253.957	95	0	1	0	0	0	0	83	172
5	3	225	26	9	28	253.957	95	0	1	1	0	0	2	69	169
6	3	260	50	11	36	253.957	95	0	1	4	1	0	0	65	168
6	3	179	51	18	38	253.957	95	1	1	0	1	0	0	89	170
2	3	291	31	12	40	253.957	95	0	1	1	1	0	1	73	171
2	3	179	51	18	38	253.957	95	0	1	0	1	0	0	89	170
3	3	246	25	16	41	253.957	95	0	1	0	1	0	0	67	170
2	3	179	51	18	38	253.957	95	0	1	0	1	0	0	89	170
3	3	235	20	13	43	253.957	95	0	1	1	1	0	0	106	167
2	1	179	51	18	38	253.957	95	0	1	0	1	0	0	89	170
4	1	225	26	9	28	253.957	95	0	1	1	0	0	2	69	169
4	1	118	13	18	50	253.957	95	0	1	1	1	0	0	98	178
4	1	179	51	18	38	253.957	95	0	1	0	1	0	0	89	170
4	1	179	26	9	30	253.957	95	0	3	0	0	0	0	56	171
6	1	246	25	16	41	253.957	95	0	1	0	1	0	0	67	170
3	1	330	16	4	28	253.957	95	0	2	0	0	0	0	84	182
3	1	235	11	14	37	253.957	95	0	3	1	0	0	1	88	172
5	1	179	26	9	30	230.29	92	0	3	0	0	0	0	56	171
5	1	225	26	9	28	230.29	92	0	1	1	0	0	2	69	169
6	1	260	50	11	36	230.29	92	0	1	4	1	0	0	65	168
2	1	268	11	8	33	230.29	92	0	2	0	0	0	0	79	178
6	1	330	16	4	28	230.29	92	0	2	0	0	0	0	84	182
6	1	118	10	10	37	230.29	92	0	1	0	0	0	0	83	172
2	1	260	50	11	36	230.29	92	0	1	4	1	0	0	65	168
3	1	118	10	10	37	230.29	92	0	1	0	0	0	0	83	172
2	1	300	26	13	43	230.29	92	0	1	2	1	1	1	77	175
2	1	235	29	12	48	230.29	92	0	1	1	0	1	5	88	163
3	1	246	25	16	41	230.29	92	0	1	0	1	0	0	67	170
3	1	225	26	9	28	230.29	92	0	1	1	0	0	2	69	169
3	1	179	51	18	38	230.29	92	0	1	0	1	0	0	89	170
6	1	118	13	18	50	230.29	92	0	1	1	1	0	0	98	178
6	1	361	52	3	28	230.29	92	0	1	1	1	0	4	80	172
2	1	289	36	13	33	230.29	92	0	1	2	1	0	1	90	172
2	1	235	20	13	43	230.29	92	0	1	1	1	0	0	106	167
3	1	246	25	16	41	230.29	92	0	1	0	1	0	0	67	170
5	1	291	31	12	40	230.29	92	0	1	1	1	0	1	73	171
5	1	279	5	14	39	230.29	92	0	1	2	1	1	0	68	168
5	1	179	51	18	38	249.797	93	0	1	0	1	0	0	89	170
2	1	179	22	17	40	249.797	93	0	2	2	0	1	0	63	170
3	1	246	25	16	41	249.797	93	0	1	0	1	0	0	67	170
3	1	118	10	10	37	249.797	93	0	1	0	0	0	0	83	172
3	1	289	36	13	33	249.797	93	0	1	2	1	0	1	90	172
3	1	235	20	13	43	249.797	93	0	1	1	1	0	0	106	167
5	1	291	31	12	40	249.797	93	0	1	1	1	0	1	73	171
2	1	179	51	18	38	249.797	93	0	1	0	1	0	0	89	170
3	1	179	22	17	40	249.797	93	0	2	2	0	1	0	63	170
5	1	330	16	4	28	249.797	93	0	2	0	0	0	0	84	182
3	1	235	11	14	37	249.797	93	0	3	1	0	0	1	88	172
3	1	246	25	16	41	249.797	93	0	1	0	1	0	0	67	170
3	1	118	10	10	37	249.797	93	0	1	0	0	0	0	83	172
5	1	291	31	12	40	249.797	93	0	1	1	1	0	1	73	171
2	1	260	50	11	36	249.797	93	0	1	4	1	0	0	65	168
3	1	246	25	16	41	261.756	87	0	1	0	1	0	0	67	170
3	1	246	25	16	41	261.756	87	0	1	0	1	0	0	67	170
3	1	118	10	10	37	261.756	87	0	1	0	0	0	0	83	172
3	1	155	12	14	34	261.756	87	0	1	2	1	0	0	95	196
5	1	291	31	12	40	261.756	87	0	1	1	1	0	1	73	171
6	1	179	26	9	30	261.756	87	0	3	0	0	0	0	56	171
6	1	248	25	14	47	261.756	87	0	1	2	0	0	1	86	165
2	1	179	51	18	38	261.756	87	0	1	0	1	0	0	89	170
4	1	225	26	9	28	261.756	87	0	1	1	0	0	2	69	169
2	1	179	26	9	30	261.756	87	0	3	0	0	0	0	56	171
3	4	369	17	12	31	261.756	87	0	1	3	1	0	0	70	169
3	4	361	52	3	28	261.756	87	0	1	1	1	0	4	80	172
5	4	289	48	29	49	284.853	91	0	1	0	0	0	2	108	172
5	4	235	16	8	32	284.853	91	0	3	0	0	0	0	75	178
6	4	246	25	16	41	284.853	91	0	1	0	1	0	0	67	170
4	4	289	48	29	49	284.853	91	0	1	0	0	0	2	108	172
4	4	291	31	12	40	284.853	91	0	1	1	1	0	1	73	171
3	4	118	10	10	37	284.853	91	0	1	0	0	0	0	83	172
5	4	289	48	29	49	284.853	91	0	1	0	0	0	2	108	172
6	4	291	31	12	40	284.853	91	0	1	1	1	0	1	73	171
3	4	225	26	9	28	284.853	91	0	1	1	0	0	2	69	169
3	4	369	17	12	31	284.853	91	0	1	3	1	0	0	70	169
3	4	369	17	12	31	284.853	91	0	1	3	1	0	0	70	169
3	4	225	26	9	28	284.853	91	0	1	1	0	0	2	69	169
3	4	369	17	12	31	284.853	91	0	1	3	1	0	0	70	169
4	4	179	51	18	38	284.853	91	0	1	0	1	0	0	89	170
4	4	228	14	16	58	284.853	91	0	1	2	0	0	1	65	172
4	4	291	31	12	40	284.853	91	0	1	1	1	0	1	73	171
5	4	369	17	12	31	284.853	91	0	1	3	1	0	0	70	169
5	4	225	26	9	28	284.853	91	0	1	1	0	0	2	69	169
6	4	369	17	12	31	284.853	91	0	1	3	1	0	0	70	169
6	4	225	26	9	28	284.853	91	0	1	1	0	0	2	69	169
2	4	189	29	13	33	284.853	91	0	1	2	0	0	2	69	167
2	4	235	16	8	32	284.853	91	0	3	0	0	0	0	75	178
2	4	248	25	14	47	284.853	91	0	1	2	0	0	1	86	165
2	4	225	26	9	28	284.853	91	1	1	1	0	0	2	69	169
3	4	225	26	9	28	284.853	91	0	1	1	0	0	2	69	169
3	4	179	51	18	38	268.519	93	0	1	0	1	0	0	89	170
4	4	118	10	10	37	268.519	93	0	1	0	0	0	0	83	172
4	4	330	16	4	28	268.519	93	0	2	0	0	0	0	84	182
6	4	179	51	18	38	268.519	93	0	1	0	1	0	0	89	170
3	4	118	10	10	37	268.519	93	0	1	0	0	0	0	83	172
4	4	289	36	13	33	268.519	93	0	1	2	1	0	1	90	172
6	4	235	16	8	32	268.519	93	0	3	0	0	0	0	75	178
6	4	225	26	9	28	268.519	93	0	1	1	0	0	2	69	169
3	4	361	52	3	28	268.519	93	0	1	1	1	0	4	80	172
4	4	291	31	12	40	268.519	93	0	1	1	1	0	1	73	171
5	4	118	10	10	37	268.519	93	0	1	0	0	0	0	83	172
5	4	225	26	9	28	268.519	93	0	1	1	0	0	2	69	169
2	4	179	51	18	38	268.519	93	0	1	0	1	0	0	89	170
2	4	118	10	10	37	268.519	93	0	1	0	0	0	0	83	172
3	4	118	10	10	37	268.519	93	0	1	0	0	0	0	83	172
3	4	225	26	9	28	268.519	93	0	1	1	0	0	2	69	169
3	4	291	31	12	40	268.519	93	1	1	1	1	0	1	73	171
4	4	289	36	13	33	268.519	93	1	1	2	1	0	1	90	172
5	4	248	25	14	47	268.519	93	0	1	2	0	0	1	86	165
5	4	235	20	13	43	268.519	93	1	1	1	1	0	0	106	167
6	4	225	26	9	28	268.519	93	0	1	1	0	0	2	69	169
6	4	369	17	12	31	268.519	93	0	1	3	1	0	0	70	169
2	4	361	52	3	28	268.519	93	0	1	1	1	0	4	80	172
3	4	179	51	18	38	280.549	98	0	1	0	1	0	0	89	170
4	4	291	31	12	40	280.549	98	0	1	1	1	0	1	73	171
4	4	225	26	9	28	280.549	98	0	1	1	0	0	2	69	169
6	4	179	26	9	30	280.549	98	0	3	0	0	0	0	56	171
6	4	225	26	9	28	280.549	98	0	1	1	0	0	2	69	169
4	4	225	26	9	28	280.549	98	0	1	1	0	0	2	69	169
5	4	361	52	3	28	280.549	98	0	1	1	1	0	4	80	172
6	4	179	22	17	40	280.549	98	0	2	2	0	1	0	63	170
6	4	235	20	13	43	280.549	98	0	1	1	1	0	0	106	167
2	4	233	51	1	31	280.549	98	0	2	1	1	0	8	68	178
3	4	179	26	9	30	280.549	98	0	3	0	0	0	0	56	171
3	4	225	26	9	28	280.549	98	0	1	1	0	0	2	69	169
5	4	225	26	9	28	280.549	98	0	1	1	0	0	2	69	169
2	4	225	26	9	28	280.549	98	0	1	1	0	0	2	69	169
3	2	155	12	14	34	280.549	98	0	1	2	1	0	0	95	196
2	2	179	26	9	30	313.532	96	0	3	0	0	0	0	56	171
5	2	179	26	9	30	313.532	96	0	3	0	0	0	0	56	171
5	2	179	22	17	40	313.532	96	0	2	2	0	1	0	63	170
6	2	179	22	17	40	313.532	96	0	2	2	0	1	0	63	170
2	2	179	26	9	30	313.532	96	0	3	0	0	0	0	56	171
4	2	179	22	17	40	313.532	96	0	2	2	0	1	0	63	170
5	2	289	48	29	49	313.532	96	0	1	0	0	0	2	108	172
6	2	179	22	17	40	313.532	96	0	2	2	0	1	0	63	170
2	2	179	26	9	30	313.532	96	0	3	0	0	0	0	56	171
3	2	155	12	14	34	313.532	96	0	1	2	1	0	0	95	196
4	2	179	26	9	30	313.532	96	0	3	0	0	0	0	56	171
4	2	179	51	18	38	313.532	96	0	1	0	1	0	0	89	170
4	2	289	36	13	33	313.532	96	0	1	2	1	0	1	90	172
5	2	179	51	18	38	313.532	96	0	1	0	1	0	0	89	170
6	2	179	51	18	38	313.532	96	0	1	0	1	0	0	89	170
3	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
3	2	225	26	9	28	264.249	97	0	1	1	0	0	2	69	169
4	2	248	25	14	47	264.249	97	0	1	2	0	0	1	86	165
4	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
5	2	225	26	9	28	264.249	97	0	1	1	0	0	2	69	169
5	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
5	2	179	26	9	30	264.249	97	0	3	0	0	0	0	56	171
6	2	225	15	15	41	264.249	97	0	4	2	1	0	2	94	182
6	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
2	2	233	51	1	31	264.249	97	0	2	1	1	0	8	68	178
2	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
3	2	225	26	9	28	264.249	97	0	1	1	0	0	2	69	169
4	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
5	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
5	2	225	26	9	28	264.249	97	0	1	1	0	0	2	69	169
5	2	179	26	9	30	264.249	97	0	3	0	0	0	0	56	171
6	2	179	22	17	40	264.249	97	0	2	2	0	1	0	63	170
6	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
4	2	233	51	1	31	264.249	97	0	2	1	1	0	8	68	178
4	2	179	26	9	30	264.249	97	0	3	0	0	0	0	56	171
4	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
5	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
6	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
2	2	155	12	14	34	264.249	97	0	1	2	1	0	0	95	196
2	2	235	16	8	32	264.249	97	0	3	0	0	0	0	75	178
2	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
2	2	225	26	9	28	264.249	97	0	1	1	0	0	2	69	169
3	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
3	2	248	25	14	47	264.249	97	0	1	2	0	0	1	86	165
3	2	225	26	9	28	264.249	97	0	1	1	0	0	2	69	169
4	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
5	2	179	51	18	38	264.249	97	0	1	0	1	0	0	89	170
6	2	235	16	8	32	264.249	97	0	3	0	0	0	0	75	178
2	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
2	2	248	25	14	47	222.196	99	0	1	2	0	0	1	86	165
3	2	228	14	16	58	222.196	99	0	1	2	0	0	1	65	172
3	2	248	25	14	47	222.196	99	0	1	2	0	0	1	86	165
3	2	228	14	16	58	222.196	99	0	1	2	0	0	1	65	172
4	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
5	2	225	26	9	28	222.196	99	0	1	1	0	0	2	69	169
5	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
5	2	225	26	9	28	222.196	99	0	1	1	0	0	2	69	169
6	2	179	26	9	30	222.196	99	0	3	0	0	0	0	56	171
2	2	235	16	8	32	222.196	99	0	3	0	0	0	0	75	178
2	2	361	52	3	28	222.196	99	0	1	1	1	0	4	80	172
3	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
4	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
5	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
6	2	179	26	9	30	222.196	99	0	3	0	0	0	0	56	171
2	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
2	2	248	25	14	47	222.196	99	0	1	2	0	0	1	86	165
2	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
2	2	225	26	9	28	222.196	99	0	1	1	0	0	2	69	169
3	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
4	2	289	36	13	33	222.196	99	0	1	2	1	0	1	90	172
4	2	228	14	16	58	222.196	99	0	1	2	0	0	1	65	172
4	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
5	2	248	25	14	47	222.196	99	0	1	2	0	0	1	86	165
5	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
6	2	179	26	9	30	222.196	99	0	3	0	0	0	0	56	171
6	2	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
3	3	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
4	3	118	15	24	46	222.196	99	0	1	2	1	1	0	75	175
4	3	155	12	14	34	222.196	99	0	1	2	1	0	0	95	196
4	3	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
5	3	179	51	18	38	222.196	99	0	1	0	1	0	0	89	170
2	3	179	26	9	30	222.196	99	0	3	0	0	0	0	56	171
2	3	289	36	13	33	222.196	99	0	1	2	1	0	1	90	172
4	3	369	17	12	31	222.196	99	0	1	3	1	0	0	70	169
2	3	225	26	9	28	246.288	91	0	1	1	0	0	2	69	169
2	3	118	10	10	37	246.288	91	0	1	0	0	0	0	83	172
3	3	361	52	3	28	246.288	91	0	1	1	1	0	4	80	172
4	3	248	25	14	47	246.288	91	0	1	2	0	0	1	86	165
5	3	189	29	13	33	246.288	91	0	1	2	0	0	2	69	167
6	3	179	26	9	30	246.288	91	0	3	0	0	0	0	56	171
2	3	369	17	12	31	246.288	91	0	1	3	1	0	0	70	169
3	3	179	22	17	40	246.288	91	0	2	2	0	1	0	63	170
3	3	118	13	18	50	246.288	91	0	1	1	1	0	0	98	178
3	3	361	52	3	28	246.288	91	0	1	1	1	0	4	80	172
4	3	118	10	10	37	246.288	91	0	1	0	0	0	0	83	172
6	3	235	11	14	37	246.288	91	0	3	1	0	0	1	88	172
6	3	179	26	9	30	246.288	91	0	3	0	0	0	0	56	171
2	3	225	26	9	28	246.288	91	0	1	1	0	0	2	69	169
3	3	235	16	8	32	246.288	91	0	3	0	0	0	0	75	178
6	3	179	26	9	30	246.288	91	0	3	0	0	0	0	56	171
3	3	155	12	14	34	246.288	91	0	1	2	1	0	0	95	196
5	3	225	26	9	28	246.288	91	0	1	1	0	0	2	69	169
5	3	118	13	18	50	246.288	91	0	1	1	1	0	0	98	178
6	3	179	26	9	30	246.288	91	0	3	0	0	0	0	56	171
2	3	235	11	14	37	237.656	99	0	3	1	0	0	1	88	172
4	3	225	15	15	41	237.656	99	0	4	2	1	0	2	94	182
4	3	235	16	8	32	237.656	99	0	3	0	0	0	0	75	178
4	3	118	10	10	37	237.656	99	0	1	0	0	0	0	83	172
4	3	235	20	13	43	237.656	99	0	1	1	1	0	0	106	167
5	3	179	26	9	30	237.656	99	0	3	0	0	0	0	56	171
5	3	291	31	12	40	237.656	99	0	1	1	1	0	1	73	171
5	3	225	15	15	41	237.656	99	0	4	2	1	0	2	94	182
6	3	300	26	13	43	237.656	99	0	1	2	1	1	1	77	175
6	3	225	15	15	41	237.656	99	0	4	2	1	0	2	94	182
6	3	179	26	9	30	237.656	99	0	3	0	0	0	0	56	171
2	3	118	13	18	50	237.656	99	0	1	1	1	0	0	98	178
3	3	118	13	18	50	237.656	99	0	1	1	1	0	0	98	178
3	3	118	10	10	37	237.656	99	0	1	0	0	0	0	83	172
3	3	118	13	18	50	237.656	99	1	1	1	1	0	0	98	178
4	3	179	26	9	30	237.656	99	0	3	0	0	0	0	56	171
4	3	378	49	11	36	237.656	99	1	1	2	0	1	4	65	174
6	3	179	22	17	40	237.656	99	0	2	2	0	1	0	63	170
2	3	155	12	14	34	237.656	99	0	1	2	1	0	0	95	196
2	3	235	16	8	32	237.656	99	0	3	0	0	0	0	75	178
4	3	291	31	12	40	237.656	99	0	1	1	1	0	1	73	171
4	3	179	22	17	40	237.656	99	0	2	2	0	1	0	63	170
4	3	225	26	9	28	237.656	99	0	1	1	0	0	2	69	169
5	3	330	16	4	28	237.656	99	0	2	0	0	0	0	84	182
5	3	235	16	8	32	237.656	99	0	3	0	0	0	0	75	178
5	3	291	31	12	40	237.656	99	0	1	1	1	0	1	73	171
6	3	179	26	9	30	237.656	99	0	3	0	0	0	0	56	171
2	3	361	52	3	28	237.656	99	0	1	1	1	0	4	80	172
4	3	155	12	14	34	237.656	99	0	1	2	1	0	0	95	196
6	3	179	22	17	40	237.656	99	0	2	2	0	1	0	63	170
6	3	155	12	14	34	237.656	99	0	1	2	1	0	0	95	196
2	3	225	26	9	28	237.656	99	0	1	1	0	0	2	69	169
4	3	118	15	24	46	275.089	96	0	1	2	1	1	0	75	175
4	3	179	26	9	30	275.089	96	0	3	0	0	0	0	56	171
6	3	118	10	10	37	275.089	96	0	1	0	0	0	0	83	172
4	3	118	10	10	37	275.089	96	0	1	0	0	0	0	83	172
5	3	378	49	11	36	275.089	96	0	1	2	0	1	4	65	174
5	3	118	13	18	50	275.089	96	0	1	1	1	0	0	98	178
6	3	233	51	1	31	275.089	96	0	2	1	1	0	8	68	178
6	3	179	26	9	30	275.089	96	0	3	0	0	0	0	56	171
2	3	235	29	12	48	275.089	96	1	1	1	0	1	5	88	163
2	3	268	11	8	33	275.089	96	1	2	0	0	0	0	79	178
5	3	118	13	18	50	275.089	96	0	1	1	1	0	0	98	178
5	3	179	26	9	30	275.089	96	0	3	0	0	0	0	56	171
5	3	291	31	12	40	275.089	96	0	1	1	1	0	1	73	171
2	1	179	26	9	30	275.089	96	0	3	0	0	0	0	56	171
2	1	118	10	10	37	275.089	96	0	1	0	0	0	0	83	172
5	1	233	51	1	31	275.089	96	0	2	1	1	0	8	68	178
6	1	118	10	10	37	275.089	96	0	1	0	0	0	0	83	172
4	1	118	10	10	37	275.089	96	0	1	0	0	0	0	83	172
4	1	233	51	1	31	275.089	96	0	2	1	1	0	8	68	178
4	1	235	20	13	43	264.604	93	0	1	1	1	0	0	106	167
6	1	233	51	1	31	264.604	93	0	2	1	1	0	8	68	178
2	1	228	14	16	58	264.604	93	0	1	2	0	0	1	65	172
2	1	118	10	10	37	264.604	93	0	1	0	0	0	0	83	172
3	1	228	14	16	58	264.604	93	0	1	2	0	0	1	65	172
3	1	189	29	13	33	264.604	93	0	1	2	0	0	2	69	167
4	1	118	10	10	37	264.604	93	0	1	0	0	0	0	83	172
4	1	361	52	3	28	264.604	93	0	1	1	1	0	4	80	172
4	1	225	26	9	28	264.604	93	0	1	1	0	0	2	69	169
2	1	369	17	12	31	264.604	93	0	1	3	1	0	0	70	169
3	1	289	36	13	33	264.604	93	0	1	2	1	0	1	90	172
3	1	235	11	14	37	264.604	93	0	3	1	0	0	1	88	172
3	1	118	14	13	40	271.219	95	0	1	1	1	0	8	98	170
4	2	231	35	14	39	271.219	95	0	1	2	1	0	2	100	170
6	3	179	45	14	53	271.219	95	0	1	1	0	0	1	77	175
